2021-05-18,8:32:02,40.51,47.24,47.51,47.53,47.53
2021-05-18,8:31:57,38.5,44.91,45.16,45.18,45.18
2021-05-18,8:31:52,37.16,43.34,43.59,43.61,43.61
2021-05-18,8:31:47,37.79,44.08,44.33,44.35,44.35
2021-05-18,8:31:42,38.13,44.47,44.72,44.74,44.74
2021-05-18,8:31:37,37.19,43.37,43.62,43.63,43.64
2021-05-18,8:31:32,36.77,42.88,43.13,43.14,43.15
2021-05-18,8:31:27,37.8,44.08,44.34,44.35,44.36
2021-05-18,8:31:22,38.77,45.21,45.47,45.49,45.49
2021-05-18,8:31:17,38.43,44.81,45.06,45.08,45.08
2021-05-18,8:31:12,37.36,43.55,43.79,43.8,43.81
2021-05-18,8:31:07,36.53,42.57,42.8,42.81,42.81
2021-05-18,8:31:02,35.0,40.78,40.99,41.0,41.0
2021-05-18,8:30:57,33.81,39.39,39.58,39.59,39.6
2021-05-18,8:30:52,33.6,39.14,39.33,39.34,39.35
2021-05-18,8:30:48,35.04,40.81,41.02,41.03,41.03
2021-05-18,8:30:42,38.32,44.63,44.85,44.86,44.86
2021-05-18,8:30:37,39.93,46.5,46.73,46.74,46.74
2021-05-18,8:30:32,39.43,45.92,46.15,46.16,46.16
2021-05-18,8:30:27,38.46,44.8,45.02,45.03,45.04
2021-05-18,8:30:22,37.99,44.26,44.49,44.5,44.5
2021-05-18,8:30:17,37.94,44.2,44.43,44.44,44.45
2021-05-18,8:30:12,38.69,45.08,45.31,45.32,45.32
2021-05-18,8:30:07,38.85,45.26,45.49,45.5,45.5
2021-05-18,8:30:02,38.41,44.75,44.99,45.0,45.0
2021-05-18,8:29:57,37.52,43.72,43.95,43.97,43.97
2021-05-18,8:29:52,37.83,44.08,44.31,44.33,44.33
2021-05-18,8:29:47,37.85,44.11,44.34,44.36,44.36
2021-05-18,8:29:42,37.03,43.16,43.39,43.4,43.4
2021-05-18,8:29:37,36.81,42.9,43.13,43.14,43.15
2021-05-18,8:29:32,36.55,42.6,42.83,42.84,42.85
2021-05-18,8:29:27,36.62,42.69,42.92,42.93,42.94
2021-05-18,8:29:22,36.34,42.37,42.61,42.62,42.62
2021-05-18,8:29:17,36.32,42.35,42.58,42.6,42.6
2021-05-18,8:29:12,36.41,42.47,42.71,42.72,42.73
2021-05-18,8:29:07,34.65,40.41,40.64,40.66,40.66
2021-05-18,8:28:17,38.69,45.12,45.37,45.39,45.39
2021-05-18,8:28:12,37.5,43.74,43.99,44.01,44.01
2021-05-18,8:28:07,36.84,42.98,43.23,43.24,43.25
2021-05-18,8:28:02,36.03,42.04,42.29,42.31,42.31
2021-05-18,8:27:57,36.15,42.18,42.44,42.45,42.46
2021-05-18,8:27:52,36.8,42.94,43.2,43.21,43.22
2021-05-18,8:27:47,36.66,42.77,43.03,43.05,43.05
2021-05-18,8:27:42,37.12,43.31,43.57,43.59,43.59
2021-05-18,8:27:37,35.93,41.92,42.17,42.19,42.19
2021-05-18,8:27:32,32.26,37.65,37.87,37.89,37.89
2021-05-18,8:27:27,31.02,36.2,36.42,36.43,36.44
2021-05-18,8:27:22,30.57,35.67,35.89,35.9,35.9
2021-05-18,8:27:17,30.94,36.11,36.33,36.34,36.35
2021-05-18,8:27:12,32.32,37.72,37.96,37.97,37.98
2021-05-18,8:27:07,33.74,39.38,39.63,39.64,39.65
2021-05-18,8:27:02,35.44,41.38,41.64,41.66,41.66
2021-05-18,8:26:57,36.8,42.98,43.26,43.28,43.28
2021-05-18,8:26:52,38.56,45.02,45.32,45.34,45.34
2021-05-18,8:26:47,38.57,45.05,45.34,45.36,45.37
2021-05-18,8:26:41,37.69,44.01,44.3,44.32,44.32
2021-05-18,8:26:36,37.64,43.95,44.23,44.25,44.26
2021-05-18,8:26:31,38.94,45.47,45.77,45.79,45.79
2021-05-18,8:26:26,41.03,47.91,48.22,48.24,48.25
2021-05-18,8:26:21,40.93,47.79,48.1,48.12,48.12
2021-05-18,8:26:16,39.79,46.46,46.75,46.78,46.78
2021-05-18,8:26:11,39.0,45.54,45.83,45.85,45.85
2021-05-18,8:26:06,39.4,46.0,46.3,46.32,46.32
2021-05-18,8:26:01,39.28,45.87,46.16,46.18,46.19
2021-05-18,8:25:56,39.33,45.92,46.22,46.24,46.24
2021-05-18,8:25:51,38.55,45.0,45.28,45.3,45.3
2021-05-18,8:25:46,37.67,43.97,44.25,44.27,44.27
2021-05-18,8:25:41,37.07,43.28,43.56,43.57,43.58
2021-05-18,8:25:36,36.63,42.77,43.05,43.07,43.07
2021-05-18,8:25:31,37.86,44.22,44.52,44.54,44.54
2021-05-18,8:25:26,37.73,44.09,44.39,44.41,44.42
2021-05-18,8:25:23,36.64,42.82,43.12,43.14,43.15
2021-05-18,8:25:16,36.25,42.37,42.67,42.69,42.7
2021-05-18,8:25:11,36.02,42.1,42.4,42.42,42.43
2021-05-18,8:25:06,37.16,43.45,43.76,43.79,43.79
2021-05-18,8:25:01,37.8,44.2,44.53,44.56,44.56
2021-05-18,8:24:56,37.61,43.99,44.32,44.35,44.35
2021-05-18,8:24:51,37.04,43.33,43.66,43.68,43.69
2021-05-18,8:24:46,35.48,41.5,41.82,41.84,41.85
2021-05-18,8:24:41,35.0,40.94,41.24,41.27,41.27
2021-05-18,8:24:36,36.07,42.18,42.5,42.52,42.53
2021-05-18,8:24:31,37.26,43.56,43.88,43.91,43.91
2021-05-18,8:24:26,38.62,45.14,45.46,45.48,45.49
2021-05-18,8:24:21,39.36,45.99,46.31,46.33,46.34
2021-05-18,8:24:16,40.0,46.73,47.05,47.07,47.07
2021-05-18,8:24:11,40.19,46.94,47.25,47.27,47.28
2021-05-18,8:24:06,40.84,47.69,48.0,48.02,48.02
2021-05-18,8:24:01,41.56,48.53,48.85,48.87,48.87
